Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_PerUnit,Units_Sold,Total_Sales,Operating_Profit,Operating_Margin(%),Sales_Method,Month,IndexMonth,Gender
Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,47,120,5640,2876,0.51,Online,May,05,False
Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,42,163,6846,5066,0.7400000000000001,Online,May,05,True
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,33,173,5709,3254,0.57,Online,May,05,False
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,32,150,4800,2880,0.6,Online,May,05,False
Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,36,147,5292,3069,0.58,Online,May,05,True
Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,38,98,3724,2606,0.7000000000000001,Online,May,05,True
Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,32,88,2816,1436,0.51,Online,May,05,False
Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,43,131,5633,3999,0.7100000000000001,Online,May,05,True
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,29,196,5684,3183,0.5599999999999999,Online,May,05,False
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,29,189,5481,3069,0.5599999999999999,Online,May,05,False
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,50,174,8700,4871,0.5599999999999999,Online,May,05,True
Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,52,133,6916,4772,0.6900000000000001,Online,May,05,True
Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,51,113,5763,3054,0.53,Online,May,05,False
Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,59,169,9971,7079,0.7100000000000001,Online,May,05,True
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,53,200,10600,6148,0.58,Online,May,05,False
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,51,240,12240,6731,0.5499999999999999,Online,May,05,False
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,54,210,11340,6236,0.5499999999999999,Online,May,05,True
Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,54,149,8046,5551,0.6900000000000001,Online,May,05,True
Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,50,140,7000,3500,0.5,Online,May,05,False
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,61,225,13725,10156,0.7400000000000001,Online,May,05,True
Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men's Street Footwear,32,119,3808,1904,0.5,Online,May,05,False
Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,32,56,1792,878,0.49,Online,May,05,False
Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,24,65,1560,748,0.48,Online,May,05,True
Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women's Athletic Footwear,27,19,513,271,0.53,Online,May,05,True
Foot Locker,1185732,2021-05-25,Midwest,Nebraska,Omaha,Men's Apparel,43,35,1505,677,0.44999999999999996,Online,May,05,False
Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women's Apparel,32,68,2176,1327,0.61,Online,May,05,True
Foot Locker,1185732,2021-05-27,Midwest,Nebraska,Omaha,Men's Street Footwear,32,119,3808,2056,0.54,Online,May,05,False
Foot Locker,1185732,2021-05-28,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33,38,1254,627,0.5,Online,May,05,False
Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,Women's Street Footwear,23,47,1081,540,0.5,Online,May,05,True
Foot Locker,1185732,2021-05-30,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29,14,406,203,0.5,Online,May,05,True
Foot Locker,1185732,2021-05-31,Midwest,Nebraska,Omaha,Men's Apparel,41,31,1271,622,0.49,Online,May,05,False
Foot Locker,1185732,2021-06-01,Midwest,Nebraska,Omaha,Women's Apparel,32,60,1920,1190,0.62,Online,June,06,True
Foot Locker,1185732,2021-06-02,Midwest,Nebraska,Omaha,Men's Street Footwear,38,122,4636,2503,0.54,Online,June,06,False
Foot Locker,1185732,2021-06-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,39,26,1014,466,0.45999999999999996,Online,June,06,False
Foot Locker,1185732,2021-06-04,Midwest,Nebraska,Omaha,Women's Street Footwear,29,39,1131,565,0.5,Online,June,06,True
Foot Locker,1185732,2021-06-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33,0,0,0,0.55,Online,June,06,True
Foot Locker,1185732,2021-06-06,Midwest,Nebraska,Omaha,Men's Apparel,45,13,585,274,0.47,Online,June,06,False
Foot Locker,1185732,2021-06-07,Midwest,Nebraska,Omaha,Women's Apparel,37,38,1406,857,0.61,Online,June,06,True
Foot Locker,1185732,2021-06-08,Midwest,Nebraska,Omaha,Men's Street Footwear,38,105,3990,2114,0.53,Online,June,06,False
Foot Locker,1185732,2021-06-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32,23,736,331,0.44999999999999996,Online,June,06,False
Foot Locker,1185732,2021-06-10,Midwest,Nebraska,Omaha,Women's Street Footwear,23,21,483,217,0.44999999999999996,Online,June,06,True
Foot Locker,1185732,2021-06-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27,0,0,0,0.53,Online,June,06,True
Foot Locker,1185732,2021-06-12,Midwest,Nebraska,Omaha,Men's Apparel,42,6,252,120,0.48,Online,June,06,False
Foot Locker,1185732,2021-06-13,Midwest,Nebraska,Omaha,Women's Apparel,34,39,1326,822,0.62,Online,June,06,True
Foot Locker,1185732,2021-06-14,Midwest,Nebraska,Omaha,Men's Street Footwear,44,118,5192,2803,0.54,Online,June,06,False
Foot Locker,1185732,2021-06-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,38,33,1254,627,0.5,Online,June,06,False
Foot Locker,1185732,2021-06-16,Midwest,Nebraska,Omaha,Women's Street Footwear,32,30,960,460,0.48,Online,June,06,True
Foot Locker,1185732,2021-06-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,34,7,238,126,0.53,Online,June,06,True
Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,Men's Apparel,46,13,598,275,0.45999999999999996,Online,June,06,False
Foot Locker,1185732,2021-06-19,Midwest,Nebraska,Omaha,Women's Apparel,51,41,2091,1296,0.62,Online,June,06,True
Foot Locker,1185732,2021-06-20,Midwest,Nebraska,Omaha,Men's Street Footwear,36,120,4320,2289,0.53,Online,June,06,False
Foot Locker,1185732,2021-06-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,32,45,1440,720,0.5,Online,June,06,False
Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,Women's Street Footwear,27,46,1242,558,0.44999999999999996,Online,June,06,True
Foot Locker,1185732,2021-06-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27,39,1053,568,0.54,Online,June,06,True
Foot Locker,1185732,2021-06-24,Midwest,Nebraska,Omaha,Men's Apparel,42,42,1764,882,0.5,Online,June,06,False
Foot Locker,1185732,2021-06-25,Midwest,Nebraska,Omaha,Women's Apparel,49,85,4165,2582,0.62,Online,June,06,True
Foot Locker,1185732,2021-06-26,Midwest,Nebraska,Omaha,Men's Street Footwear,43,165,7095,3618,0.51,Online,June,06,False
Foot Locker,1185732,2021-06-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,37,81,2997,1348,0.44999999999999996,Online,June,06,False
Foot Locker,1185732,2021-06-28,Midwest,Nebraska,Omaha,Women's Street Footwear,34,63,2142,963,0.44999999999999996,Online,June,06,True
Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33,46,1518,789,0.52,Online,June,06,True
Foot Locker,1185732,2021-06-30,Midwest,Nebraska,Omaha,Men's Apparel,41,44,1804,883,0.49,Online,June,06,False
Foot Locker,1185732,2021-07-01,Midwest,Nebraska,Omaha,Women's Apparel,49,91,4459,2809,0.63,Online,July,07,True
Foot Locker,1185732,2021-07-02,Midwest,Nebraska,Omaha,Men's Street Footwear,41,145,5945,3150,0.53,Online,July,07,False
Foot Locker,1185732,2021-07-03,Midwest,Nebraska,Omaha,Men's Athletic Footwear,42,80,3360,1646,0.49,Online,July,07,False
Foot Locker,1185732,2021-07-04,Midwest,Nebraska,Omaha,Women's Street Footwear,36,52,1872,898,0.48,Online,July,07,True
Foot Locker,1185732,2021-07-05,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29,38,1102,562,0.51,Online,July,07,True
Foot Locker,1185732,2021-07-06,Midwest,Nebraska,Omaha,Men's Apparel,37,27,999,479,0.48,Online,July,07,False
Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women's Apparel,44,69,3036,1821,0.6,Online,July,07,True
Foot Locker,1185732,2021-07-08,Midwest,Nebraska,Omaha,Men's Street Footwear,38,112,4256,2298,0.54,Online,July,07,False
Foot Locker,1185732,2021-07-09,Midwest,Nebraska,Omaha,Men's Athletic Footwear,33,56,1848,850,0.45999999999999996,Online,July,07,False
Foot Locker,1185732,2021-07-10,Midwest,Nebraska,Omaha,Women's Street Footwear,18,25,450,216,0.48,Online,July,07,True
Foot Locker,1185732,2021-07-11,Midwest,Nebraska,Omaha,Women's Athletic Footwear,19,23,437,227,0.52,Online,July,07,True
Foot Locker,1185732,2021-07-12,Midwest,Nebraska,Omaha,Men's Apparel,29,21,609,292,0.48,Online,July,07,False
Foot Locker,1185732,2021-07-13,Midwest,Nebraska,Omaha,Women's Apparel,34,39,1326,822,0.62,Online,July,07,True
Foot Locker,1185732,2021-07-14,Midwest,Nebraska,Omaha,Men's Street Footwear,36,94,3384,1827,0.54,Online,July,07,False
Foot Locker,1185732,2021-07-15,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29,41,1189,546,0.45999999999999996,Online,July,07,False
Foot Locker,1185732,2021-07-16,Midwest,Nebraska,Omaha,Women's Street Footwear,29,14,406,203,0.5,Online,July,07,True
Foot Locker,1185732,2021-07-17,Midwest,Nebraska,Omaha,Women's Athletic Footwear,29,7,203,107,0.53,Online,July,07,True
Foot Locker,1185732,2021-07-18,Midwest,Nebraska,Omaha,Men's Apparel,37,7,259,124,0.48,Online,July,07,False
Foot Locker,1185732,2021-07-19,Midwest,Nebraska,Omaha,Women's Apparel,44,38,1672,1053,0.63,Online,July,07,True
Foot Locker,1185732,2021-07-20,Midwest,Nebraska,Omaha,Men's Street Footwear,37,84,3108,1678,0.54,Online,July,07,False
Foot Locker,1185732,2021-07-21,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29,41,1189,546,0.45999999999999996,Online,July,07,False
Foot Locker,1185732,2021-07-22,Midwest,Nebraska,Omaha,Women's Street Footwear,29,25,725,340,0.47,Online,July,07,True
Foot Locker,1185732,2021-07-23,Midwest,Nebraska,Omaha,Women's Athletic Footwear,27,36,972,534,0.55,Online,July,07,True
Foot Locker,1185732,2021-07-24,Midwest,Nebraska,Omaha,Men's Apparel,48,27,1296,583,0.44999999999999996,Online,July,07,False
Foot Locker,1185732,2021-07-25,Midwest,Nebraska,Omaha,Women's Apparel,53,58,3074,1905,0.62,Online,July,07,True
Foot Locker,1185732,2021-07-26,Midwest,Nebraska,Omaha,Men's Street Footwear,49,117,5733,2866,0.5,Online,July,07,False
Foot Locker,1185732,2021-07-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,36,63,2268,1134,0.5,Online,July,07,False
Foot Locker,1185732,2021-07-28,Midwest,Nebraska,Omaha,Women's Street Footwear,39,60,2340,1146,0.49,Online,July,07,True
Foot Locker,1185732,2021-07-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,38,38,1444,794,0.55,Online,July,07,True
Foot Locker,1185732,2021-07-30,Midwest,Nebraska,Omaha,Men's Apparel,45,39,1755,842,0.48,Online,July,07,False
Foot Locker,1185732,2021-07-31,Midwest,Nebraska,Omaha,Women's Apparel,54,65,3510,2176,0.62,Online,July,07,True
Sports Direct,1197831,2021-08-01,Midwest,Nebraska,Omaha,Men's Street Footwear,19,203,3857,2044,0.53,Online,August,08,False
Sports Direct,1197831,2021-08-02,Midwest,Nebraska,Omaha,Men's Athletic Footwear,29,196,5684,3069,0.54,Online,August,08,False
Sports Direct,1197831,2021-08-03,Midwest,Nebraska,Omaha,Women's Street Footwear,28,138,3864,2125,0.5499999999999999,Online,August,08,True
Sports Direct,1197831,2021-08-04,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33,138,4554,2914,0.64,Online,August,08,True
Sports Direct,1197831,2021-08-05,South,Alabama,Birmingham,Men's Apparel,37,88,3256,1562,0.48,Online,August,08,False
Sports Direct,1197831,2021-08-06,South,Alabama,Birmingham,Women's Apparel,32,138,4416,3091,0.7000000000000001,Online,August,08,True
Sports Direct,1197831,2021-08-07,South,Alabama,Birmingham,Men's Street Footwear,24,156,3744,2021,0.54,Online,August,08,False
Sports Direct,1197831,2021-08-08,South,Alabama,Birmingham,Men's Athletic Footwear,33,174,5742,3100,0.54,Online,August,08,False
Sports Direct,1197831,2021-08-09,South,Alabama,Birmingham,Women's Street Footwear,32,128,4096,2129,0.52,Online,August,08,True
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,32,98,3136,1944,0.62,Online,August,08,True
Sports Direct,1197831,2021-08-11,South,Alabama,Birmingham,Men's Apparel,38,68,2584,1240,0.48,Online,August,08,False
Sports Direct,1197831,2021-08-12,South,Alabama,Birmingham,Women's Apparel,33,126,4158,2785,0.67,Online,August,08,True
Sports Direct,1197831,2021-08-13,South,Alabama,Birmingham,Men's Street Footwear,28,163,4564,2510,0.5499999999999999,Online,August,08,False
Sports Direct,1197831,2021-08-14,South,Alabama,Birmingham,Men's Athletic Footwear,36,188,6768,3722,0.5499999999999999,Online,August,08,False
Sports Direct,1197831,2021-08-15,South,Alabama,Birmingham,Women's Street Footwear,27,117,3159,1832,0.58,Online,August,08,True
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,33,105,3465,2356,0.68,Online,August,08,True
Sports Direct,1197831,2021-08-17,South,Alabama,Birmingham,Men's Apparel,37,73,2701,1350,0.5,Online,August,08,False
Sports Direct,1197831,2021-08-18,South,Alabama,Birmingham,Women's Apparel,34,104,3536,2652,0.7500000000000001,Online,August,08,True
Sports Direct,1197831,2021-08-19,South,Alabama,Birmingham,Men's Street Footwear,19,195,3705,2148,0.58,Online,August,08,False
Sports Direct,1197831,2021-08-20,South,Alabama,Birmingham,Men's Athletic Footwear,19,189,3591,2082,0.58,Online,August,08,False
Sports Direct,1197831,2021-08-21,South,Alabama,Birmingham,Women's Street Footwear,14,119,1666,982,0.59,Online,August,08,True
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,18,113,2034,1342,0.66,Online,August,08,True
Sports Direct,1197831,2021-08-23,South,Alabama,Birmingham,Men's Apparel,23,74,1702,902,0.53,Online,August,08,False
Sports Direct,1197831,2021-08-24,South,Alabama,Birmingham,Women's Apparel,20,149,2980,2235,0.7500000000000001,Online,August,08,True
Sports Direct,1197831,2021-08-25,South,Alabama,Birmingham,Men's Street Footwear,9,203,1827,1077,0.59,Online,August,08,False
Sports Direct,1197831,2021-08-26,South,Alabama,Birmingham,Men's Athletic Footwear,19,189,3591,2118,0.59,Online,August,08,False
Sports Direct,1197831,2021-08-27,South,Alabama,Birmingham,Women's Street Footwear,15,173,2595,1453,0.5599999999999999,Online,August,08,True
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,34,135,4590,3121,0.68,Online,August,08,True
Sports Direct,1197831,2021-08-29,South,Alabama,Birmingham,Men's Apparel,49,120,5880,3175,0.54,Online,August,08,False
Sports Direct,1197831,2021-08-30,South,Alabama,Birmingham,Women's Apparel,43,203,8729,6284,0.7200000000000001,Online,August,08,True
Sports Direct,1197831,2021-08-31,South,Alabama,Birmingham,Men's Street Footwear,43,203,8729,4800,0.5499999999999999,Online,August,08,False
Sports Direct,1197831,2021-09-01,South,Alabama,Birmingham,Men's Athletic Footwear,49,203,9947,5570,0.5599999999999999,Online,September,09,False
Sports Direct,1197831,2021-09-02,South,Alabama,Birmingham,Women's Street Footwear,44,189,8316,4906,0.59,Online,September,09,True
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,41,180,7380,5092,0.6900000000000001,Online,September,09,True
Sports Direct,1197831,2021-09-04,South,Alabama,Birmingham,Men's Apparel,49,145,7105,3907,0.5499999999999999,Online,September,09,False
Sports Direct,1197831,2021-09-05,South,Alabama,Birmingham,Women's Apparel,50,245,12250,8820,0.7200000000000001,Online,September,09,True
Sports Direct,1197831,2021-09-06,South,Alabama,Birmingham,Men's Street Footwear,44,206,9064,5800,0.6399999999999999,Online,September,09,False
Sports Direct,1197831,2021-09-07,South,Alabama,Birmingham,Men's Athletic Footwear,49,215,10535,6742,0.6399999999999999,Online,September,09,False
Sports Direct,1197831,2021-09-08,South,Alabama,Birmingham,Women's Street Footwear,41,254,10414,6560,0.6299999999999999,Online,September,09,True
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,44,173,7612,5632,0.7400000000000001,Online,September,09,True
Sports Direct,1197831,2021-09-10,South,Alabama,Birmingham,Men's Apparel,45,131,5895,3419,0.58,Online,September,09,False
Sports Direct,1197831,2021-09-11,South,Alabama,Birmingham,Women's Apparel,56,240,13440,10752,0.8000000000000002,Online,September,09,True
Sports Direct,1197831,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,38,225,8550,5215,0.61,Online,September,09,False
Sports Direct,1197831,2021-09-13,South,Alabama,Birmingham,Men's Athletic Footwear,52,210,10920,7097,0.6499999999999999,Online,September,09,False
Sports Direct,1197831,2021-09-14,South,Alabama,Birmingham,Women's Street Footwear,51,268,13668,8200,0.6,Online,September,09,True
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,46,119,5474,3886,0.7100000000000001,Online,September,09,True
Sports Direct,1197831,2021-09-16,South,Alabama,Birmingham,Men's Apparel,50,123,6150,3628,0.59,Online,September,09,False
Sports Direct,1197831,2021-09-17,South,Alabama,Birmingham,Women's Apparel,59,182,10738,8268,0.7700000000000001,Online,September,09,True
Sports Direct,1197831,2021-09-18,South,Alabama,Birmingham,Men's Street Footwear,51,175,8925,5355,0.6,Online,September,09,False
Sports Direct,1197831,2021-09-19,South,Alabama,Birmingham,Men's Athletic Footwear,50,144,7200,4535,0.6299999999999999,Online,September,09,False
Sports Direct,1197831,2021-09-20,South,Alabama,Birmingham,Women's Street Footwear,59,188,11092,6987,0.6299999999999999,Online,September,09,True
Sports Direct,1197831,2021-09-21,South,Alabama,Birmingham,Women's Athletic Footwear,58,95,5510,3912,0.7100000000000001,Online,September,09,True
Sports Direct,1197831,2021-09-22,South,Alabama,Birmingham,Men's Apparel,41,88,3608,2056,0.57,Online,September,09,False
Sports Direct,1197831,2021-09-23,South,Alabama,Birmingham,Women's Apparel,37,150,5550,4273,0.7700000000000001,Online,September,09,True
Sports Direct,1197831,2021-09-24,South,Alabama,Birmingham,Men's Street Footwear,29,131,3799,2279,0.6,Online,September,09,False
Sports Direct,1197831,2021-09-25,South,Alabama,Birmingham,Men's Athletic Footwear,29,158,4582,2886,0.6299999999999999,Online,September,09,False
Sports Direct,1197831,2021-09-26,South,Alabama,Birmingham,Women's Street Footwear,32,124,3968,2380,0.6,Online,September,09,True
Sports Direct,1197831,2021-09-27,South,Alabama,Birmingham,Women's Athletic Footwear,32,91,2912,2125,0.7300000000000001,Online,September,09,True
